
############ Experiment A — Balanced / FIFO ############
Params {
    workers: 8,
    total_tasks: 1000,
    arrival_interval_ms: 20,
    task_duration_ms: 200,
    io_probability: 0.7,
    cpu_budget: 100,
    monitor_tick_ms: 10,
    rng_seed: 42,
    policy: Fifo,
    workload: Balanced,
}
[monitor 23605ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23616ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23628ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23639ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23650ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23662ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23673ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23684ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23702ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23713ms] active 2/8 | cpu 70% | queue 387 | total 1000
[monitor 23725ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23735ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23746ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23757ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23767ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23778ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23789ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23801ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23812ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23823ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23835ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23846ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23857ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23868ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23881ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23892ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23905ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23916ms] active 5/8 | cpu 100% | queue 382 | total 1000
[monitor 23927ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 23938ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 23949ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 23960ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 23970ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 23981ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 23992ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24003ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24014ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24026ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24037ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24052ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24065ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24083ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24105ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24116ms] active 7/8 | cpu 95% | queue 375 | total 1000
[monitor 24133ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24144ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24155ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24168ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24180ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24192ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24203ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24215ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24228ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24239ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24250ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24261ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24271ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24283ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24293ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24304ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24315ms] active 7/8 | cpu 95% | queue 368 | total 1000
[monitor 24325ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24336ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24347ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24358ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24368ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24379ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24390ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24416ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24427ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24439ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24450ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24461ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24472ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24483ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24495ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24508ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24519ms] active 5/8 | cpu 75% | queue 363 | total 1000
[monitor 24530ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24541ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24552ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24563ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24574ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24586ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24597ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24610ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24625ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24638ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24651ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24662ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24673ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24684ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24696ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24707ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24723ms] active 5/8 | cpu 75% | queue 358 | total 1000
[monitor 24734ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24746ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24757ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24768ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24779ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24790ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24801ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24811ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24821ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24832ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24842ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24853ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24863ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24874ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24884ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24918ms] active 5/8 | cpu 100% | queue 353 | total 1000
[monitor 24933ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 24948ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 24963ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 24979ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 24993ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25004ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25016ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25027ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25040ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25052ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25064ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25075ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25087ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25099ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25111ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25123ms] active 4/8 | cpu 90% | queue 349 | total 1000
[monitor 25135ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25147ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25158ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25169ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25180ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25191ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25202ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25214ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25225ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25236ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25247ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25258ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25269ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25280ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25291ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25303ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25313ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25324ms] active 2/8 | cpu 70% | queue 347 | total 1000
[monitor 25336ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25347ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25358ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25370ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25381ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25393ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25405ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25416ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25428ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25440ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25451ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25462ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25473ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25485ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25496ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25507ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25519ms] active 7/8 | cpu 95% | queue 340 | total 1000
[monitor 25530ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25542ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25553ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25564ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25575ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25587ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25598ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25609ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25619ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25630ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25641ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25652ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25667ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25681ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25696ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25711ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25722ms] active 7/8 | cpu 95% | queue 333 | total 1000
[monitor 25733ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25744ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25756ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25767ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25778ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25789ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25801ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25812ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25824ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25834ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25855ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25866ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25877ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25888ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25899ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25911ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25922ms] active 5/8 | cpu 100% | queue 328 | total 1000
[monitor 25933ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 25952ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 25963ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 25975ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 25986ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 25997ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26009ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26020ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26032ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26043ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26055ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26065ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26076ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26108ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26119ms] active 5/8 | cpu 100% | queue 323 | total 1000
[monitor 26131ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26142ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26153ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26164ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26176ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26187ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26198ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26209ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26220ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26231ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26242ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26252ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26263ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26274ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26285ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26295ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26306ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26316ms] active 7/8 | cpu 70% | queue 316 | total 1000
[monitor 26352ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26363ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26374ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26386ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26397ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26408ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26419ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26431ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26442ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26453ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26463ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26477ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26488ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26498ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26509ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26520ms] active 4/8 | cpu 90% | queue 312 | total 1000
[monitor 26531ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26542ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26552ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26592ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26603ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26614ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26625ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26635ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26647ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26658ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26669ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26680ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26692ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26703ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26714ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26726ms] active 5/8 | cpu 100% | queue 307 | total 1000
[monitor 26737ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26748ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26759ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26770ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26780ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26791ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26802ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26812ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26823ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26834ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26845ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26856ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26867ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26878ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26890ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26904ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26917ms] active 4/8 | cpu 90% | queue 303 | total 1000
[monitor 26932ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 26963ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 26974ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 26987ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 26999ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27012ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27025ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27036ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27048ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27061ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27072ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27083ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27094ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27106ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27116ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27128ms] active 6/8 | cpu 85% | queue 297 | total 1000
[monitor 27139ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27150ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27161ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27171ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27208ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27221ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27232ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27246ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27276ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27290ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27326ms] active 3/8 | cpu 80% | queue 294 | total 1000
[monitor 27338ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27348ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27361ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27374ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27386ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27398ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27410ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27421ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27432ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27444ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27457ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27468ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27481ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27493ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27504ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27515ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27526ms] active 5/8 | cpu 100% | queue 289 | total 1000
[monitor 27537ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27548ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27559ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27570ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27581ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27592ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27603ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27614ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27625ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27636ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27646ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27657ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27668ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27679ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27703ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27718ms] active 6/8 | cpu 85% | queue 283 | total 1000
[monitor 27743ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27754ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27766ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27778ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27790ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27800ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27811ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27821ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27838ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27848ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27859ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27870ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27881ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27892ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27902ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27913ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27924ms] active 5/8 | cpu 100% | queue 278 | total 1000
[monitor 27935ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 27946ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 27956ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 27967ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 27978ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 27989ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 28000ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 28011ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 28047ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 28084ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 28095ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 28107ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 28119ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 28131ms] active 5/8 | cpu 100% | queue 273 | total 1000
[monitor 28143ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28155ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28167ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28179ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28192ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28204ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28216ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28228ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28240ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28251ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28264ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28274ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28285ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28296ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28307ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28318ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28329ms] active 3/8 | cpu 80% | queue 270 | total 1000
[monitor 28340ms] active 3/8 | cpu 80% | queue 267 | total 1000
[monitor 28351ms] active 3/8 | cpu 80% | queue 267 | total 1000
[monitor 28361ms] active 3/8 | cpu 80% | queue 267 | total 1000
[monitor 28372ms] active 3/8 | cpu 80% | queue 267 | total 1000
[monitor 28383ms] active 3/8 | cpu 80% | queue 267 | total 1000
[monitor 28395ms] active 3/8 | cpu 80% | queue 267 | total 1000
[monitor 28406ms] active 3/8 | cpu 80% | queue 267 | total 1000
[monitor 28417ms] active 3/8 | cpu 80% | queue 267 | total 1000
[monitor 28432ms] active 3/8 | cpu 80% | queue 267 | total 1000
